replacement_id,stale_test_id,website_id,page_id,snapshot_version,required_version,snapshot_chunk_ids,required_chunk_ids,chunk_replacement_plan_json,any_embedding_update_required,selective_replace_instruction,split
REP-ST1815-P04,ST1815,W154,P04,V08,V10,"W154_V08_P04_C1,W154_V08_P04_C2","W154_V10_P04_C1,W154_V10_P04_C2","[{""from_chunk_id"": ""W154_V08_P04_C1"", ""to_chunk_id"": ""W154_V10_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P04_C2"", ""to_chunk_id"": ""W154_V10_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P04_C1,W154_V08_P04_C2 with embeddings of W154_V10_P04_C1,W154_V10_P04_C2 for W154 P04 V08->V10.",train
REP-ST1815-P05,ST1815,W154,P05,V08,V10,"W154_V08_P05_C1,W154_V08_P05_C2","W154_V10_P05_C1,W154_V10_P05_C2","[{""from_chunk_id"": ""W154_V08_P05_C1"", ""to_chunk_id"": ""W154_V10_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P05_C2"", ""to_chunk_id"": ""W154_V10_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P05_C1,W154_V08_P05_C2 with embeddings of W154_V10_P05_C1,W154_V10_P05_C2 for W154 P05 V08->V10.",train
REP-ST1815-P06,ST1815,W154,P06,V08,V10,"W154_V08_P06_C1,W154_V08_P06_C2","W154_V10_P06_C1,W154_V10_P06_C2","[{""from_chunk_id"": ""W154_V08_P06_C1"", ""to_chunk_id"": ""W154_V10_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P06_C2"", ""to_chunk_id"": ""W154_V10_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P06_C1,W154_V08_P06_C2 with embeddings of W154_V10_P06_C1,W154_V10_P06_C2 for W154 P06 V08->V10.",train
REP-ST1815-P07,ST1815,W154,P07,V08,V10,"W154_V08_P07_C1,W154_V08_P07_C2","W154_V10_P07_C1,W154_V10_P07_C2","[{""from_chunk_id"": ""W154_V08_P07_C1"", ""to_chunk_id"": ""W154_V10_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P07_C2"", ""to_chunk_id"": ""W154_V10_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P07_C1,W154_V08_P07_C2 with embeddings of W154_V10_P07_C1,W154_V10_P07_C2 for W154 P07 V08->V10.",train
REP-ST1815-P08,ST1815,W154,P08,V08,V10,"W154_V08_P08_C1,W154_V08_P08_C2","W154_V10_P08_C1,W154_V10_P08_C2","[{""from_chunk_id"": ""W154_V08_P08_C1"", ""to_chunk_id"": ""W154_V10_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P08_C2"", ""to_chunk_id"": ""W154_V10_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P08_C1,W154_V08_P08_C2 with embeddings of W154_V10_P08_C1,W154_V10_P08_C2 for W154 P08 V08->V10.",train
REP-ST1815-P09,ST1815,W154,P09,V08,V10,"W154_V08_P09_C1,W154_V08_P09_C2","W154_V10_P09_C1,W154_V10_P09_C2","[{""from_chunk_id"": ""W154_V08_P09_C1"", ""to_chunk_id"": ""W154_V10_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P09_C2"", ""to_chunk_id"": ""W154_V10_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P09_C1,W154_V08_P09_C2 with embeddings of W154_V10_P09_C1,W154_V10_P09_C2 for W154 P09 V08->V10.",train
REP-ST1815-P10,ST1815,W154,P10,V08,V10,"W154_V08_P10_C1,W154_V08_P10_C2","W154_V10_P10_C1,W154_V10_P10_C2","[{""from_chunk_id"": ""W154_V08_P10_C1"", ""to_chunk_id"": ""W154_V10_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V08_P10_C2"", ""to_chunk_id"": ""W154_V10_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V08_P10_C1,W154_V08_P10_C2 with embeddings of W154_V10_P10_C1,W154_V10_P10_C2 for W154 P10 V08->V10.",train
REP-ST1816-P01,ST1816,W154,P01,V09,V10,"W154_V09_P01_C1,W154_V09_P01_C2","W154_V10_P01_C1,W154_V10_P01_C2","[{""from_chunk_id"": ""W154_V09_P01_C1"", ""to_chunk_id"": ""W154_V10_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P01_C2"", ""to_chunk_id"": ""W154_V10_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P01_C1,W154_V09_P01_C2 with embeddings of W154_V10_P01_C1,W154_V10_P01_C2 for W154 P01 V09->V10.",train
REP-ST1816-P02,ST1816,W154,P02,V09,V10,"W154_V09_P02_C1,W154_V09_P02_C2","W154_V10_P02_C1,W154_V10_P02_C2","[{""from_chunk_id"": ""W154_V09_P02_C1"", ""to_chunk_id"": ""W154_V10_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P02_C2"", ""to_chunk_id"": ""W154_V10_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P02_C1,W154_V09_P02_C2 with embeddings of W154_V10_P02_C1,W154_V10_P02_C2 for W154 P02 V09->V10.",train
REP-ST1816-P03,ST1816,W154,P03,V09,V10,"W154_V09_P03_C1,W154_V09_P03_C2","W154_V10_P03_C1,W154_V10_P03_C2","[{""from_chunk_id"": ""W154_V09_P03_C1"", ""to_chunk_id"": ""W154_V10_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P03_C2"", ""to_chunk_id"": ""W154_V10_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P03_C1,W154_V09_P03_C2 with embeddings of W154_V10_P03_C1,W154_V10_P03_C2 for W154 P03 V09->V10.",train
REP-ST1816-P04,ST1816,W154,P04,V09,V10,"W154_V09_P04_C1,W154_V09_P04_C2","W154_V10_P04_C1,W154_V10_P04_C2","[{""from_chunk_id"": ""W154_V09_P04_C1"", ""to_chunk_id"": ""W154_V10_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P04_C2"", ""to_chunk_id"": ""W154_V10_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P04_C1,W154_V09_P04_C2 with embeddings of W154_V10_P04_C1,W154_V10_P04_C2 for W154 P04 V09->V10.",train
REP-ST1816-P05,ST1816,W154,P05,V09,V10,"W154_V09_P05_C1,W154_V09_P05_C2","W154_V10_P05_C1,W154_V10_P05_C2","[{""from_chunk_id"": ""W154_V09_P05_C1"", ""to_chunk_id"": ""W154_V10_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P05_C2"", ""to_chunk_id"": ""W154_V10_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P05_C1,W154_V09_P05_C2 with embeddings of W154_V10_P05_C1,W154_V10_P05_C2 for W154 P05 V09->V10.",train
REP-ST1816-P06,ST1816,W154,P06,V09,V10,"W154_V09_P06_C1,W154_V09_P06_C2","W154_V10_P06_C1,W154_V10_P06_C2","[{""from_chunk_id"": ""W154_V09_P06_C1"", ""to_chunk_id"": ""W154_V10_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P06_C2"", ""to_chunk_id"": ""W154_V10_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P06_C1,W154_V09_P06_C2 with embeddings of W154_V10_P06_C1,W154_V10_P06_C2 for W154 P06 V09->V10.",train
REP-ST1816-P07,ST1816,W154,P07,V09,V10,"W154_V09_P07_C1,W154_V09_P07_C2","W154_V10_P07_C1,W154_V10_P07_C2","[{""from_chunk_id"": ""W154_V09_P07_C1"", ""to_chunk_id"": ""W154_V10_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P07_C2"", ""to_chunk_id"": ""W154_V10_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P07_C1,W154_V09_P07_C2 with embeddings of W154_V10_P07_C1,W154_V10_P07_C2 for W154 P07 V09->V10.",train
REP-ST1816-P08,ST1816,W154,P08,V09,V10,"W154_V09_P08_C1,W154_V09_P08_C2","W154_V10_P08_C1,W154_V10_P08_C2","[{""from_chunk_id"": ""W154_V09_P08_C1"", ""to_chunk_id"": ""W154_V10_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P08_C2"", ""to_chunk_id"": ""W154_V10_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P08_C1,W154_V09_P08_C2 with embeddings of W154_V10_P08_C1,W154_V10_P08_C2 for W154 P08 V09->V10.",train
REP-ST1816-P09,ST1816,W154,P09,V09,V10,"W154_V09_P09_C1,W154_V09_P09_C2","W154_V10_P09_C1,W154_V10_P09_C2","[{""from_chunk_id"": ""W154_V09_P09_C1"", ""to_chunk_id"": ""W154_V10_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P09_C2"", ""to_chunk_id"": ""W154_V10_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P09_C1,W154_V09_P09_C2 with embeddings of W154_V10_P09_C1,W154_V10_P09_C2 for W154 P09 V09->V10.",train
REP-ST1816-P10,ST1816,W154,P10,V09,V10,"W154_V09_P10_C1,W154_V09_P10_C2","W154_V10_P10_C1,W154_V10_P10_C2","[{""from_chunk_id"": ""W154_V09_P10_C1"", ""to_chunk_id"": ""W154_V10_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W154_V09_P10_C2"", ""to_chunk_id"": ""W154_V10_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W154_V09_P10_C1,W154_V09_P10_C2 with embeddings of W154_V10_P10_C1,W154_V10_P10_C2 for W154 P10 V09->V10.",train
REP-ST1817-P01,ST1817,W155,P01,V01,V02,"W155_V01_P01_C1,W155_V01_P01_C2","W155_V02_P01_C1,W155_V02_P01_C2","[{""from_chunk_id"": ""W155_V01_P01_C1"", ""to_chunk_id"": ""W155_V02_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P01_C2"", ""to_chunk_id"": ""W155_V02_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P01_C1,W155_V01_P01_C2 with embeddings of W155_V02_P01_C1,W155_V02_P01_C2 for W155 P01 V01->V02.",train
REP-ST1817-P02,ST1817,W155,P02,V01,V02,"W155_V01_P02_C1,W155_V01_P02_C2","W155_V02_P02_C1,W155_V02_P02_C2","[{""from_chunk_id"": ""W155_V01_P02_C1"", ""to_chunk_id"": ""W155_V02_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P02_C2"", ""to_chunk_id"": ""W155_V02_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P02_C1,W155_V01_P02_C2 with embeddings of W155_V02_P02_C1,W155_V02_P02_C2 for W155 P02 V01->V02.",train
REP-ST1817-P03,ST1817,W155,P03,V01,V02,"W155_V01_P03_C1,W155_V01_P03_C2","W155_V02_P03_C1,W155_V02_P03_C2","[{""from_chunk_id"": ""W155_V01_P03_C1"", ""to_chunk_id"": ""W155_V02_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P03_C2"", ""to_chunk_id"": ""W155_V02_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P03_C1,W155_V01_P03_C2 with embeddings of W155_V02_P03_C1,W155_V02_P03_C2 for W155 P03 V01->V02.",train
REP-ST1817-P04,ST1817,W155,P04,V01,V02,"W155_V01_P04_C1,W155_V01_P04_C2","W155_V02_P04_C1,W155_V02_P04_C2","[{""from_chunk_id"": ""W155_V01_P04_C1"", ""to_chunk_id"": ""W155_V02_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P04_C2"", ""to_chunk_id"": ""W155_V02_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P04_C1,W155_V01_P04_C2 with embeddings of W155_V02_P04_C1,W155_V02_P04_C2 for W155 P04 V01->V02.",train
REP-ST1817-P05,ST1817,W155,P05,V01,V02,"W155_V01_P05_C1,W155_V01_P05_C2","W155_V02_P05_C1,W155_V02_P05_C2","[{""from_chunk_id"": ""W155_V01_P05_C1"", ""to_chunk_id"": ""W155_V02_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P05_C2"", ""to_chunk_id"": ""W155_V02_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P05_C1,W155_V01_P05_C2 with embeddings of W155_V02_P05_C1,W155_V02_P05_C2 for W155 P05 V01->V02.",train
REP-ST1817-P06,ST1817,W155,P06,V01,V02,"W155_V01_P06_C1,W155_V01_P06_C2","W155_V02_P06_C1,W155_V02_P06_C2","[{""from_chunk_id"": ""W155_V01_P06_C1"", ""to_chunk_id"": ""W155_V02_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P06_C2"", ""to_chunk_id"": ""W155_V02_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P06_C1,W155_V01_P06_C2 with embeddings of W155_V02_P06_C1,W155_V02_P06_C2 for W155 P06 V01->V02.",train
REP-ST1817-P07,ST1817,W155,P07,V01,V02,"W155_V01_P07_C1,W155_V01_P07_C2","W155_V02_P07_C1,W155_V02_P07_C2","[{""from_chunk_id"": ""W155_V01_P07_C1"", ""to_chunk_id"": ""W155_V02_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P07_C2"", ""to_chunk_id"": ""W155_V02_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P07_C1,W155_V01_P07_C2 with embeddings of W155_V02_P07_C1,W155_V02_P07_C2 for W155 P07 V01->V02.",train
REP-ST1817-P08,ST1817,W155,P08,V01,V02,"W155_V01_P08_C1,W155_V01_P08_C2","W155_V02_P08_C1,W155_V02_P08_C2","[{""from_chunk_id"": ""W155_V01_P08_C1"", ""to_chunk_id"": ""W155_V02_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P08_C2"", ""to_chunk_id"": ""W155_V02_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P08_C1,W155_V01_P08_C2 with embeddings of W155_V02_P08_C1,W155_V02_P08_C2 for W155 P08 V01->V02.",train
REP-ST1817-P09,ST1817,W155,P09,V01,V02,"W155_V01_P09_C1,W155_V01_P09_C2","W155_V02_P09_C1,W155_V02_P09_C2","[{""from_chunk_id"": ""W155_V01_P09_C1"", ""to_chunk_id"": ""W155_V02_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P09_C2"", ""to_chunk_id"": ""W155_V02_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P09_C1,W155_V01_P09_C2 with embeddings of W155_V02_P09_C1,W155_V02_P09_C2 for W155 P09 V01->V02.",train
REP-ST1817-P10,ST1817,W155,P10,V01,V02,"W155_V01_P10_C1,W155_V01_P10_C2","W155_V02_P10_C1,W155_V02_P10_C2","[{""from_chunk_id"": ""W155_V01_P10_C1"", ""to_chunk_id"": ""W155_V02_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V01_P10_C2"", ""to_chunk_id"": ""W155_V02_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V01_P10_C1,W155_V01_P10_C2 with embeddings of W155_V02_P10_C1,W155_V02_P10_C2 for W155 P10 V01->V02.",train
REP-ST1818-P01,ST1818,W155,P01,V05,V07,"W155_V05_P01_C1,W155_V05_P01_C2","W155_V07_P01_C1,W155_V07_P01_C2","[{""from_chunk_id"": ""W155_V05_P01_C1"", ""to_chunk_id"": ""W155_V07_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P01_C2"", ""to_chunk_id"": ""W155_V07_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P01_C1,W155_V05_P01_C2 with embeddings of W155_V07_P01_C1,W155_V07_P01_C2 for W155 P01 V05->V07.",train
REP-ST1818-P02,ST1818,W155,P02,V05,V07,"W155_V05_P02_C1,W155_V05_P02_C2","W155_V07_P02_C1,W155_V07_P02_C2","[{""from_chunk_id"": ""W155_V05_P02_C1"", ""to_chunk_id"": ""W155_V07_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P02_C2"", ""to_chunk_id"": ""W155_V07_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P02_C1,W155_V05_P02_C2 with embeddings of W155_V07_P02_C1,W155_V07_P02_C2 for W155 P02 V05->V07.",train
REP-ST1818-P03,ST1818,W155,P03,V05,V07,"W155_V05_P03_C1,W155_V05_P03_C2","W155_V07_P03_C1,W155_V07_P03_C2","[{""from_chunk_id"": ""W155_V05_P03_C1"", ""to_chunk_id"": ""W155_V07_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P03_C2"", ""to_chunk_id"": ""W155_V07_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P03_C1,W155_V05_P03_C2 with embeddings of W155_V07_P03_C1,W155_V07_P03_C2 for W155 P03 V05->V07.",train
REP-ST1818-P04,ST1818,W155,P04,V05,V07,"W155_V05_P04_C1,W155_V05_P04_C2","W155_V07_P04_C1,W155_V07_P04_C2","[{""from_chunk_id"": ""W155_V05_P04_C1"", ""to_chunk_id"": ""W155_V07_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P04_C2"", ""to_chunk_id"": ""W155_V07_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P04_C1,W155_V05_P04_C2 with embeddings of W155_V07_P04_C1,W155_V07_P04_C2 for W155 P04 V05->V07.",train
REP-ST1818-P05,ST1818,W155,P05,V05,V07,"W155_V05_P05_C1,W155_V05_P05_C2","W155_V07_P05_C1,W155_V07_P05_C2","[{""from_chunk_id"": ""W155_V05_P05_C1"", ""to_chunk_id"": ""W155_V07_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P05_C2"", ""to_chunk_id"": ""W155_V07_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P05_C1,W155_V05_P05_C2 with embeddings of W155_V07_P05_C1,W155_V07_P05_C2 for W155 P05 V05->V07.",train
REP-ST1818-P06,ST1818,W155,P06,V05,V07,"W155_V05_P06_C1,W155_V05_P06_C2","W155_V07_P06_C1,W155_V07_P06_C2","[{""from_chunk_id"": ""W155_V05_P06_C1"", ""to_chunk_id"": ""W155_V07_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P06_C2"", ""to_chunk_id"": ""W155_V07_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P06_C1,W155_V05_P06_C2 with embeddings of W155_V07_P06_C1,W155_V07_P06_C2 for W155 P06 V05->V07.",train
REP-ST1818-P07,ST1818,W155,P07,V05,V07,"W155_V05_P07_C1,W155_V05_P07_C2","W155_V07_P07_C1,W155_V07_P07_C2","[{""from_chunk_id"": ""W155_V05_P07_C1"", ""to_chunk_id"": ""W155_V07_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P07_C2"", ""to_chunk_id"": ""W155_V07_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P07_C1,W155_V05_P07_C2 with embeddings of W155_V07_P07_C1,W155_V07_P07_C2 for W155 P07 V05->V07.",train
REP-ST1818-P08,ST1818,W155,P08,V05,V07,"W155_V05_P08_C1,W155_V05_P08_C2","W155_V07_P08_C1,W155_V07_P08_C2","[{""from_chunk_id"": ""W155_V05_P08_C1"", ""to_chunk_id"": ""W155_V07_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P08_C2"", ""to_chunk_id"": ""W155_V07_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P08_C1,W155_V05_P08_C2 with embeddings of W155_V07_P08_C1,W155_V07_P08_C2 for W155 P08 V05->V07.",train
REP-ST1818-P09,ST1818,W155,P09,V05,V07,"W155_V05_P09_C1,W155_V05_P09_C2","W155_V07_P09_C1,W155_V07_P09_C2","[{""from_chunk_id"": ""W155_V05_P09_C1"", ""to_chunk_id"": ""W155_V07_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P09_C2"", ""to_chunk_id"": ""W155_V07_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P09_C1,W155_V05_P09_C2 with embeddings of W155_V07_P09_C1,W155_V07_P09_C2 for W155 P09 V05->V07.",train
REP-ST1818-P10,ST1818,W155,P10,V05,V07,"W155_V05_P10_C1,W155_V05_P10_C2","W155_V07_P10_C1,W155_V07_P10_C2","[{""from_chunk_id"": ""W155_V05_P10_C1"", ""to_chunk_id"": ""W155_V07_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V05_P10_C2"", ""to_chunk_id"": ""W155_V07_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V05_P10_C1,W155_V05_P10_C2 with embeddings of W155_V07_P10_C1,W155_V07_P10_C2 for W155 P10 V05->V07.",train
REP-ST1819-P01,ST1819,W155,P01,V08,V10,"W155_V08_P01_C1,W155_V08_P01_C2","W155_V10_P01_C1,W155_V10_P01_C2","[{""from_chunk_id"": ""W155_V08_P01_C1"", ""to_chunk_id"": ""W155_V10_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P01_C2"", ""to_chunk_id"": ""W155_V10_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P01_C1,W155_V08_P01_C2 with embeddings of W155_V10_P01_C1,W155_V10_P01_C2 for W155 P01 V08->V10.",train
REP-ST1819-P02,ST1819,W155,P02,V08,V10,"W155_V08_P02_C1,W155_V08_P02_C2","W155_V10_P02_C1,W155_V10_P02_C2","[{""from_chunk_id"": ""W155_V08_P02_C1"", ""to_chunk_id"": ""W155_V10_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P02_C2"", ""to_chunk_id"": ""W155_V10_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P02_C1,W155_V08_P02_C2 with embeddings of W155_V10_P02_C1,W155_V10_P02_C2 for W155 P02 V08->V10.",train
REP-ST1819-P03,ST1819,W155,P03,V08,V10,"W155_V08_P03_C1,W155_V08_P03_C2","W155_V10_P03_C1,W155_V10_P03_C2","[{""from_chunk_id"": ""W155_V08_P03_C1"", ""to_chunk_id"": ""W155_V10_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P03_C2"", ""to_chunk_id"": ""W155_V10_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P03_C1,W155_V08_P03_C2 with embeddings of W155_V10_P03_C1,W155_V10_P03_C2 for W155 P03 V08->V10.",train
REP-ST1819-P04,ST1819,W155,P04,V08,V10,"W155_V08_P04_C1,W155_V08_P04_C2","W155_V10_P04_C1,W155_V10_P04_C2","[{""from_chunk_id"": ""W155_V08_P04_C1"", ""to_chunk_id"": ""W155_V10_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P04_C2"", ""to_chunk_id"": ""W155_V10_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P04_C1,W155_V08_P04_C2 with embeddings of W155_V10_P04_C1,W155_V10_P04_C2 for W155 P04 V08->V10.",train
REP-ST1819-P05,ST1819,W155,P05,V08,V10,"W155_V08_P05_C1,W155_V08_P05_C2","W155_V10_P05_C1,W155_V10_P05_C2","[{""from_chunk_id"": ""W155_V08_P05_C1"", ""to_chunk_id"": ""W155_V10_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P05_C2"", ""to_chunk_id"": ""W155_V10_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P05_C1,W155_V08_P05_C2 with embeddings of W155_V10_P05_C1,W155_V10_P05_C2 for W155 P05 V08->V10.",train
REP-ST1819-P06,ST1819,W155,P06,V08,V10,"W155_V08_P06_C1,W155_V08_P06_C2","W155_V10_P06_C1,W155_V10_P06_C2","[{""from_chunk_id"": ""W155_V08_P06_C1"", ""to_chunk_id"": ""W155_V10_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P06_C2"", ""to_chunk_id"": ""W155_V10_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P06_C1,W155_V08_P06_C2 with embeddings of W155_V10_P06_C1,W155_V10_P06_C2 for W155 P06 V08->V10.",train
REP-ST1819-P07,ST1819,W155,P07,V08,V10,"W155_V08_P07_C1,W155_V08_P07_C2","W155_V10_P07_C1,W155_V10_P07_C2","[{""from_chunk_id"": ""W155_V08_P07_C1"", ""to_chunk_id"": ""W155_V10_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P07_C2"", ""to_chunk_id"": ""W155_V10_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P07_C1,W155_V08_P07_C2 with embeddings of W155_V10_P07_C1,W155_V10_P07_C2 for W155 P07 V08->V10.",train
REP-ST1819-P08,ST1819,W155,P08,V08,V10,"W155_V08_P08_C1,W155_V08_P08_C2","W155_V10_P08_C1,W155_V10_P08_C2","[{""from_chunk_id"": ""W155_V08_P08_C1"", ""to_chunk_id"": ""W155_V10_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P08_C2"", ""to_chunk_id"": ""W155_V10_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P08_C1,W155_V08_P08_C2 with embeddings of W155_V10_P08_C1,W155_V10_P08_C2 for W155 P08 V08->V10.",train
REP-ST1819-P09,ST1819,W155,P09,V08,V10,"W155_V08_P09_C1,W155_V08_P09_C2","W155_V10_P09_C1,W155_V10_P09_C2","[{""from_chunk_id"": ""W155_V08_P09_C1"", ""to_chunk_id"": ""W155_V10_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W155_V08_P09_C2"", ""to_chunk_id"": ""W155_V10_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W155_V08_P09_C1,W155_V08_P09_C2 with embeddings of W155_V10_P09_C1,W155_V10_P09_C2 for W155 P09 V08->V10.",train
