change_id,website_id,page_id,from_version,to_version,change_type,change_scope,requires_reembedding,detection_method,pct_content_changed,min_chunk_text_similarity,embedding_affected,change_event_timestamp,change_event_timestamp_source,split
CHG017076,W190,P06,V07,V08,semantic,page,yes,hash_then_semantic_diff,94.73,0.100162,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017077,W190,P07,V07,V08,numeric,page,yes,hash_then_semantic_diff,94.21,0.091062,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017078,W190,P08,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,93.32,0.087542,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017079,W190,P09,V07,V08,reordering,page,conditional,hash_then_semantic_diff,55.45,0.096667,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017080,W190,P10,V07,V08,date_time,page,yes,hash_then_semantic_diff,76.72,0.58613,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017081,W190,P01,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,95.14,0.082474,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017082,W190,P02,V08,V09,reordering,page,conditional,hash_then_semantic_diff,39.51,0.100486,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017083,W190,P03,V08,V09,date_time,page,yes,hash_then_semantic_diff,94.26,0.106845,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017084,W190,P04,V08,V09,deletion,page,yes,hash_then_semantic_diff,81.96,0.10084,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017085,W190,P05,V08,V09,addition,page,yes,hash_then_semantic_diff,94.18,0.09772,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017086,W190,P06,V08,V09,requirement,page,yes,hash_then_semantic_diff,53.85,0.096931,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017087,W190,P07,V08,V09,policy,page,yes,hash_then_semantic_diff,91.86,0.101868,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017088,W190,P08,V08,V09,semantic,page,yes,hash_then_semantic_diff,94.59,0.095563,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017089,W190,P09,V08,V09,numeric,page,yes,hash_then_semantic_diff,76.1,0.393736,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017090,W190,P10,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,95.23,0.083333,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017091,W190,P01,V09,V10,semantic,page,yes,hash_then_semantic_diff,65.61,0.600337,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017092,W190,P02,V09,V10,numeric,page,yes,hash_then_semantic_diff,95.17,0.076923,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017093,W190,P03,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,56.08,0.079339,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017094,W190,P04,V09,V10,reordering,page,conditional,hash_then_semantic_diff,93.63,0.4,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017095,W190,P05,V09,V10,date_time,page,yes,hash_then_semantic_diff,94.84,0.083612,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017096,W190,P06,V09,V10,deletion,page,yes,hash_then_semantic_diff,92.61,0.09571,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017097,W190,P07,V09,V10,addition,page,yes,hash_then_semantic_diff,95.38,0.3918,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017098,W190,P08,V09,V10,requirement,page,yes,hash_then_semantic_diff,94.44,0.080808,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017099,W190,P09,V09,V10,policy,page,yes,hash_then_semantic_diff,94.42,0.195991,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017100,W190,P10,V09,V10,semantic,page,yes,hash_then_semantic_diff,93.62,0.084317,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017101,W191,P01,V01,V02,policy,page,yes,hash_then_semantic_diff,94.85,0.195991,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017102,W191,P02,V01,V02,semantic,page,yes,hash_then_semantic_diff,59.46,0.378619,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017103,W191,P03,V01,V02,numeric,page,yes,hash_then_semantic_diff,92.11,0.110517,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017104,W191,P04,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,94.92,0.533333,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017105,W191,P05,V01,V02,reordering,page,conditional,hash_then_semantic_diff,79.03,0.559585,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017106,W191,P06,V01,V02,date_time,page,yes,hash_then_semantic_diff,93.02,0.10052,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017107,W191,P07,V01,V02,deletion,page,yes,hash_then_semantic_diff,93.76,0.105079,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017108,W191,P08,V01,V02,addition,page,yes,hash_then_semantic_diff,92.15,0.098592,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017109,W191,P09,V01,V02,requirement,page,yes,hash_then_semantic_diff,93.07,0.103943,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017110,W191,P10,V01,V02,policy,page,yes,hash_then_semantic_diff,94.85,0.089767,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017111,W191,P01,V02,V03,addition,page,yes,hash_then_semantic_diff,94.26,0.092527,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017112,W191,P02,V02,V03,requirement,page,yes,hash_then_semantic_diff,58.09,0.636522,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017113,W191,P03,V02,V03,policy,page,yes,hash_then_semantic_diff,94.46,0.089928,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017114,W191,P04,V02,V03,semantic,page,yes,hash_then_semantic_diff,72.75,0.085868,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017115,W191,P05,V02,V03,numeric,page,yes,hash_then_semantic_diff,94.56,0.083045,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017116,W191,P06,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,93.96,0.086806,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017117,W191,P07,V02,V03,reordering,page,conditional,hash_then_semantic_diff,94.12,0.382418,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017118,W191,P08,V02,V03,date_time,page,yes,hash_then_semantic_diff,74.38,0.103943,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017119,W191,P09,V02,V03,deletion,page,yes,hash_then_semantic_diff,94.31,0.084507,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017120,W191,P10,V02,V03,addition,page,yes,hash_then_semantic_diff,94.9,0.091873,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017121,W191,P01,V03,V04,date_time,page,yes,hash_then_semantic_diff,58.09,0.183036,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017122,W191,P02,V03,V04,deletion,page,yes,hash_then_semantic_diff,64.88,0.101222,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017123,W191,P03,V03,V04,addition,page,yes,hash_then_semantic_diff,92.39,0.09854,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017124,W191,P04,V03,V04,requirement,page,yes,hash_then_semantic_diff,95.02,0.635209,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017125,W191,P05,V03,V04,policy,page,yes,hash_then_semantic_diff,92.99,0.103806,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017126,W191,P06,V03,V04,semantic,page,yes,hash_then_semantic_diff,94.39,0.086059,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017127,W191,P07,V03,V04,numeric,page,yes,hash_then_semantic_diff,94.5,0.128342,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017128,W191,P08,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,93.67,0.110517,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017129,W191,P09,V03,V04,reordering,page,conditional,hash_then_semantic_diff,94.69,0.088339,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017130,W191,P10,V03,V04,date_time,page,yes,hash_then_semantic_diff,94.92,0.378619,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017131,W191,P01,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,71.34,0.385809,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017132,W191,P02,V04,V05,reordering,page,conditional,hash_then_semantic_diff,78.32,0.389262,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017133,W191,P03,V04,V05,date_time,page,yes,hash_then_semantic_diff,42.57,0.105072,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017134,W191,P04,V04,V05,deletion,page,yes,hash_then_semantic_diff,93.48,0.100358,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017135,W191,P05,V04,V05,addition,page,yes,hash_then_semantic_diff,95.17,0.178571,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017136,W191,P06,V04,V05,requirement,page,yes,hash_then_semantic_diff,92.85,0.099315,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017137,W191,P07,V04,V05,policy,page,yes,hash_then_semantic_diff,94.72,0.088028,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017138,W191,P08,V04,V05,semantic,page,yes,hash_then_semantic_diff,93.9,0.085409,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017139,W191,P09,V04,V05,numeric,page,yes,hash_then_semantic_diff,94.26,0.099644,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017140,W191,P10,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,94.74,0.090909,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017141,W191,P01,V05,V06,semantic,page,yes,hash_then_semantic_diff,94.09,0.092527,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017142,W191,P02,V05,V06,numeric,page,yes,hash_then_semantic_diff,64.77,0.252212,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017143,W191,P03,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,94.68,0.088652,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017144,W191,P04,V05,V06,reordering,page,conditional,hash_then_semantic_diff,94.47,0.092527,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017145,W191,P05,V05,V06,date_time,page,yes,hash_then_semantic_diff,95.16,0.10327,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017146,W191,P06,V05,V06,deletion,page,yes,hash_then_semantic_diff,94.62,0.081218,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017147,W191,P07,V05,V06,addition,page,yes,hash_then_semantic_diff,94.34,0.105263,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017148,W191,P08,V05,V06,requirement,page,yes,hash_then_semantic_diff,73.62,0.088968,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017149,W191,P09,V05,V06,policy,page,yes,hash_then_semantic_diff,94.08,0.085258,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017150,W191,P10,V05,V06,semantic,page,yes,hash_then_semantic_diff,94.35,0.101576,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017151,W191,P01,V06,V07,requirement,page,yes,hash_then_semantic_diff,93.87,0.089445,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017152,W191,P02,V06,V07,policy,page,yes,hash_then_semantic_diff,65.78,0.084034,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017153,W191,P03,V06,V07,semantic,page,yes,hash_then_semantic_diff,92.53,0.692443,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017154,W191,P04,V06,V07,numeric,page,yes,hash_then_semantic_diff,94.06,0.378619,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017155,W191,P05,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,72.97,0.097054,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017156,W191,P06,V06,V07,reordering,page,conditional,hash_then_semantic_diff,94.43,0.091371,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017157,W191,P07,V06,V07,date_time,page,yes,hash_then_semantic_diff,65.95,0.195991,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017158,W191,P08,V06,V07,deletion,page,yes,hash_then_semantic_diff,92.53,0.084806,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017159,W191,P09,V06,V07,addition,page,yes,hash_then_semantic_diff,93.28,0.096601,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017160,W191,P10,V06,V07,requirement,page,yes,hash_then_semantic_diff,72.16,0.560714,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017161,W191,P01,V07,V08,deletion,page,yes,hash_then_semantic_diff,94.87,0.085409,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017162,W191,P02,V07,V08,addition,page,yes,hash_then_semantic_diff,94.07,0.098639,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017163,W191,P03,V07,V08,requirement,page,yes,hash_then_semantic_diff,94.89,0.091873,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017164,W191,P04,V07,V08,policy,page,yes,hash_then_semantic_diff,94.47,0.106762,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017165,W191,P05,V07,V08,semantic,page,yes,hash_then_semantic_diff,79.98,0.567944,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017166,W191,P06,V07,V08,numeric,page,yes,hash_then_semantic_diff,92.64,0.103448,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017167,W191,P07,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,38.81,0.684119,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017168,W191,P08,V07,V08,reordering,page,conditional,hash_then_semantic_diff,74.24,0.091873,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017169,W191,P09,V07,V08,date_time,page,yes,hash_then_semantic_diff,94.64,0.094033,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017170,W191,P10,V07,V08,deletion,page,yes,hash_then_semantic_diff,94.63,0.089928,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017171,W191,P01,V08,V09,reordering,page,conditional,hash_then_semantic_diff,94.83,0.09009,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017172,W191,P02,V08,V09,date_time,page,yes,hash_then_semantic_diff,65.34,0.104167,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017173,W191,P03,V08,V09,deletion,page,yes,hash_then_semantic_diff,72.33,0.107335,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017174,W191,P04,V08,V09,addition,page,yes,hash_then_semantic_diff,59.37,0.425,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017175,W191,P05,V08,V09,requirement,page,yes,hash_then_semantic_diff,94.52,0.088183,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017176,W191,P06,V08,V09,policy,page,yes,hash_then_semantic_diff,94.38,0.103806,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
CHG017177,W191,P07,V08,V09,semantic,page,yes,hash_then_semantic_diff,74.02,0.091873,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),test
