website_id,page_id,from_document,to_document,change_type
W166,P05,W166_V06_P05,W166_V07_P05,date_time
W166,P06,W166_V06_P06,W166_V07_P06,deletion
W166,P07,W166_V06_P07,W166_V07_P07,addition
W166,P08,W166_V06_P08,W166_V07_P08,requirement
W166,P09,W166_V06_P09,W166_V07_P09,policy
W166,P10,W166_V06_P10,W166_V07_P10,semantic
W166,P01,W166_V07_P01,W166_V08_P01,requirement
W166,P02,W166_V07_P02,W166_V08_P02,policy
W166,P03,W166_V07_P03,W166_V08_P03,semantic
W166,P04,W166_V07_P04,W166_V08_P04,numeric
W166,P05,W166_V07_P05,W166_V08_P05,major_semantic
W166,P06,W166_V07_P06,W166_V08_P06,reordering
W166,P07,W166_V07_P07,W166_V08_P07,date_time
W166,P08,W166_V07_P08,W166_V08_P08,deletion
W166,P09,W166_V07_P09,W166_V08_P09,addition
W166,P10,W166_V07_P10,W166_V08_P10,requirement
W166,P01,W166_V08_P01,W166_V09_P01,deletion
W166,P02,W166_V08_P02,W166_V09_P02,addition
W166,P03,W166_V08_P03,W166_V09_P03,requirement
W166,P04,W166_V08_P04,W166_V09_P04,policy
W166,P05,W166_V08_P05,W166_V09_P05,semantic
W166,P06,W166_V08_P06,W166_V09_P06,numeric
W166,P07,W166_V08_P07,W166_V09_P07,major_semantic
W166,P08,W166_V08_P08,W166_V09_P08,reordering
W166,P09,W166_V08_P09,W166_V09_P09,date_time
W166,P10,W166_V08_P10,W166_V09_P10,deletion
W166,P01,W166_V09_P01,W166_V10_P01,reordering
W166,P02,W166_V09_P02,W166_V10_P02,date_time
W166,P03,W166_V09_P03,W166_V10_P03,deletion
W166,P04,W166_V09_P04,W166_V10_P04,addition
W166,P05,W166_V09_P05,W166_V10_P05,requirement
W166,P06,W166_V09_P06,W166_V10_P06,policy
W166,P07,W166_V09_P07,W166_V10_P07,semantic
W166,P08,W166_V09_P08,W166_V10_P08,numeric
W166,P09,W166_V09_P09,W166_V10_P09,major_semantic
W166,P10,W166_V09_P10,W166_V10_P10,reordering
W167,P01,W167_V01_P01,W167_V02_P01,major_semantic
W167,P02,W167_V01_P02,W167_V02_P02,reordering
W167,P03,W167_V01_P03,W167_V02_P03,date_time
W167,P04,W167_V01_P04,W167_V02_P04,deletion
W167,P05,W167_V01_P05,W167_V02_P05,addition
W167,P06,W167_V01_P06,W167_V02_P06,requirement
W167,P07,W167_V01_P07,W167_V02_P07,policy
W167,P08,W167_V01_P08,W167_V02_P08,semantic
W167,P09,W167_V01_P09,W167_V02_P09,numeric
W167,P10,W167_V01_P10,W167_V02_P10,major_semantic
W167,P01,W167_V02_P01,W167_V03_P01,semantic
W167,P02,W167_V02_P02,W167_V03_P02,numeric
W167,P03,W167_V02_P03,W167_V03_P03,major_semantic
W167,P04,W167_V02_P04,W167_V03_P04,reordering
W167,P05,W167_V02_P05,W167_V03_P05,date_time
W167,P06,W167_V02_P06,W167_V03_P06,deletion
W167,P07,W167_V02_P07,W167_V03_P07,addition
W167,P08,W167_V02_P08,W167_V03_P08,requirement
W167,P09,W167_V02_P09,W167_V03_P09,policy
W167,P10,W167_V02_P10,W167_V03_P10,semantic
W167,P01,W167_V03_P01,W167_V04_P01,requirement
W167,P02,W167_V03_P02,W167_V04_P02,policy
W167,P03,W167_V03_P03,W167_V04_P03,semantic
W167,P04,W167_V03_P04,W167_V04_P04,numeric
W167,P05,W167_V03_P05,W167_V04_P05,major_semantic
W167,P06,W167_V03_P06,W167_V04_P06,reordering
W167,P07,W167_V03_P07,W167_V04_P07,date_time
W167,P08,W167_V03_P08,W167_V04_P08,deletion
W167,P09,W167_V03_P09,W167_V04_P09,addition
W167,P10,W167_V03_P10,W167_V04_P10,requirement
W167,P01,W167_V04_P01,W167_V05_P01,deletion
W167,P02,W167_V04_P02,W167_V05_P02,addition
W167,P03,W167_V04_P03,W167_V05_P03,requirement
W167,P04,W167_V04_P04,W167_V05_P04,policy
W167,P05,W167_V04_P05,W167_V05_P05,semantic
W167,P06,W167_V04_P06,W167_V05_P06,numeric
W167,P07,W167_V04_P07,W167_V05_P07,major_semantic
W167,P08,W167_V04_P08,W167_V05_P08,reordering
W167,P09,W167_V04_P09,W167_V05_P09,date_time
W167,P10,W167_V04_P10,W167_V05_P10,deletion
W167,P01,W167_V05_P01,W167_V06_P01,reordering
W167,P02,W167_V05_P02,W167_V06_P02,date_time
W167,P03,W167_V05_P03,W167_V06_P03,deletion
W167,P04,W167_V05_P04,W167_V06_P04,addition
W167,P05,W167_V05_P05,W167_V06_P05,requirement
W167,P06,W167_V05_P06,W167_V06_P06,policy
W167,P07,W167_V05_P07,W167_V06_P07,semantic
W167,P08,W167_V05_P08,W167_V06_P08,numeric
W167,P09,W167_V05_P09,W167_V06_P09,major_semantic
W167,P10,W167_V05_P10,W167_V06_P10,reordering
W167,P01,W167_V06_P01,W167_V07_P01,numeric
W167,P02,W167_V06_P02,W167_V07_P02,major_semantic
W167,P03,W167_V06_P03,W167_V07_P03,reordering
W167,P04,W167_V06_P04,W167_V07_P04,date_time
W167,P05,W167_V06_P05,W167_V07_P05,deletion
W167,P06,W167_V06_P06,W167_V07_P06,addition
W167,P07,W167_V06_P07,W167_V07_P07,requirement
W167,P08,W167_V06_P08,W167_V07_P08,policy
W167,P09,W167_V06_P09,W167_V07_P09,semantic
W167,P10,W167_V06_P10,W167_V07_P10,numeric
W167,P01,W167_V07_P01,W167_V08_P01,policy
W167,P02,W167_V07_P02,W167_V08_P02,semantic
W167,P03,W167_V07_P03,W167_V08_P03,numeric
W167,P04,W167_V07_P04,W167_V08_P04,major_semantic
W167,P05,W167_V07_P05,W167_V08_P05,reordering
W167,P06,W167_V07_P06,W167_V08_P06,date_time
W167,P07,W167_V07_P07,W167_V08_P07,deletion
W167,P08,W167_V07_P08,W167_V08_P08,addition
W167,P09,W167_V07_P09,W167_V08_P09,requirement
W167,P10,W167_V07_P10,W167_V08_P10,policy
W167,P01,W167_V08_P01,W167_V09_P01,addition
W167,P02,W167_V08_P02,W167_V09_P02,requirement
W167,P03,W167_V08_P03,W167_V09_P03,policy
W167,P04,W167_V08_P04,W167_V09_P04,semantic
W167,P05,W167_V08_P05,W167_V09_P05,numeric
W167,P06,W167_V08_P06,W167_V09_P06,major_semantic
W167,P07,W167_V08_P07,W167_V09_P07,reordering
W167,P08,W167_V08_P08,W167_V09_P08,date_time
W167,P09,W167_V08_P09,W167_V09_P09,deletion
W167,P10,W167_V08_P10,W167_V09_P10,addition
W167,P01,W167_V09_P01,W167_V10_P01,date_time
W167,P02,W167_V09_P02,W167_V10_P02,deletion
W167,P03,W167_V09_P03,W167_V10_P03,addition
W167,P04,W167_V09_P04,W167_V10_P04,requirement
W167,P05,W167_V09_P05,W167_V10_P05,policy
W167,P06,W167_V09_P06,W167_V10_P06,semantic
W167,P07,W167_V09_P07,W167_V10_P07,numeric
W167,P08,W167_V09_P08,W167_V10_P08,major_semantic
W167,P09,W167_V09_P09,W167_V10_P09,reordering
W167,P10,W167_V09_P10,W167_V10_P10,date_time
W168,P01,W168_V01_P01,W168_V02_P01,reordering
W168,P02,W168_V01_P02,W168_V02_P02,date_time
W168,P03,W168_V01_P03,W168_V02_P03,deletion
W168,P04,W168_V01_P04,W168_V02_P04,addition
W168,P05,W168_V01_P05,W168_V02_P05,requirement
W168,P06,W168_V01_P06,W168_V02_P06,policy
W168,P07,W168_V01_P07,W168_V02_P07,semantic
W168,P08,W168_V01_P08,W168_V02_P08,numeric
W168,P09,W168_V01_P09,W168_V02_P09,major_semantic
W168,P10,W168_V01_P10,W168_V02_P10,reordering
W168,P01,W168_V02_P01,W168_V03_P01,numeric
W168,P02,W168_V02_P02,W168_V03_P02,major_semantic
W168,P03,W168_V02_P03,W168_V03_P03,reordering
W168,P04,W168_V02_P04,W168_V03_P04,date_time
W168,P05,W168_V02_P05,W168_V03_P05,deletion
W168,P06,W168_V02_P06,W168_V03_P06,addition
W168,P07,W168_V02_P07,W168_V03_P07,requirement
W168,P08,W168_V02_P08,W168_V03_P08,policy
W168,P09,W168_V02_P09,W168_V03_P09,semantic
W168,P10,W168_V02_P10,W168_V03_P10,numeric
W168,P01,W168_V03_P01,W168_V04_P01,policy
W168,P02,W168_V03_P02,W168_V04_P02,semantic
W168,P03,W168_V03_P03,W168_V04_P03,numeric
W168,P04,W168_V03_P04,W168_V04_P04,major_semantic
W168,P05,W168_V03_P05,W168_V04_P05,reordering
W168,P06,W168_V03_P06,W168_V04_P06,date_time
W168,P07,W168_V03_P07,W168_V04_P07,deletion
W168,P08,W168_V03_P08,W168_V04_P08,addition
W168,P09,W168_V03_P09,W168_V04_P09,requirement
W168,P10,W168_V03_P10,W168_V04_P10,policy
W168,P01,W168_V04_P01,W168_V05_P01,addition
W168,P02,W168_V04_P02,W168_V05_P02,requirement
W168,P03,W168_V04_P03,W168_V05_P03,policy
W168,P04,W168_V04_P04,W168_V05_P04,semantic
W168,P05,W168_V04_P05,W168_V05_P05,numeric
W168,P06,W168_V04_P06,W168_V05_P06,major_semantic
W168,P07,W168_V04_P07,W168_V05_P07,reordering
W168,P08,W168_V04_P08,W168_V05_P08,date_time
W168,P09,W168_V04_P09,W168_V05_P09,deletion
W168,P10,W168_V04_P10,W168_V05_P10,addition
W168,P01,W168_V05_P01,W168_V06_P01,date_time
W168,P02,W168_V05_P02,W168_V06_P02,deletion
W168,P03,W168_V05_P03,W168_V06_P03,addition
W168,P04,W168_V05_P04,W168_V06_P04,requirement
W168,P05,W168_V05_P05,W168_V06_P05,policy
W168,P06,W168_V05_P06,W168_V06_P06,semantic
W168,P07,W168_V05_P07,W168_V06_P07,numeric
W168,P08,W168_V05_P08,W168_V06_P08,major_semantic
W168,P09,W168_V05_P09,W168_V06_P09,reordering
W168,P10,W168_V05_P10,W168_V06_P10,date_time
W168,P01,W168_V06_P01,W168_V07_P01,major_semantic
W168,P02,W168_V06_P02,W168_V07_P02,reordering
W168,P03,W168_V06_P03,W168_V07_P03,date_time
W168,P04,W168_V06_P04,W168_V07_P04,deletion
W168,P05,W168_V06_P05,W168_V07_P05,addition
W168,P06,W168_V06_P06,W168_V07_P06,requirement
W168,P07,W168_V06_P07,W168_V07_P07,policy
W168,P08,W168_V06_P08,W168_V07_P08,semantic
W168,P09,W168_V06_P09,W168_V07_P09,numeric
W168,P10,W168_V06_P10,W168_V07_P10,major_semantic
W168,P01,W168_V07_P01,W168_V08_P01,semantic
W168,P02,W168_V07_P02,W168_V08_P02,numeric
W168,P03,W168_V07_P03,W168_V08_P03,major_semantic
W168,P04,W168_V07_P04,W168_V08_P04,reordering
W168,P05,W168_V07_P05,W168_V08_P05,date_time
W168,P06,W168_V07_P06,W168_V08_P06,deletion
W168,P07,W168_V07_P07,W168_V08_P07,addition
W168,P08,W168_V07_P08,W168_V08_P08,requirement
W168,P09,W168_V07_P09,W168_V08_P09,policy
W168,P10,W168_V07_P10,W168_V08_P10,semantic
W168,P01,W168_V08_P01,W168_V09_P01,requirement
W168,P02,W168_V08_P02,W168_V09_P02,policy
W168,P03,W168_V08_P03,W168_V09_P03,semantic
W168,P04,W168_V08_P04,W168_V09_P04,numeric
W168,P05,W168_V08_P05,W168_V09_P05,major_semantic
W168,P06,W168_V08_P06,W168_V09_P06,reordering
W168,P07,W168_V08_P07,W168_V09_P07,date_time
W168,P08,W168_V08_P08,W168_V09_P08,deletion
W168,P09,W168_V08_P09,W168_V09_P09,addition
W168,P10,W168_V08_P10,W168_V09_P10,requirement
W168,P01,W168_V09_P01,W168_V10_P01,deletion
W168,P02,W168_V09_P02,W168_V10_P02,addition
W168,P03,W168_V09_P03,W168_V10_P03,requirement
W168,P04,W168_V09_P04,W168_V10_P04,policy
W168,P05,W168_V09_P05,W168_V10_P05,semantic
W168,P06,W168_V09_P06,W168_V10_P06,numeric
W168,P07,W168_V09_P07,W168_V10_P07,major_semantic
W168,P08,W168_V09_P08,W168_V10_P08,reordering
W168,P09,W168_V09_P09,W168_V10_P09,date_time
W168,P10,W168_V09_P10,W168_V10_P10,deletion
W169,P01,W169_V01_P01,W169_V02_P01,date_time
W169,P02,W169_V01_P02,W169_V02_P02,deletion
W169,P03,W169_V01_P03,W169_V02_P03,addition
W169,P04,W169_V01_P04,W169_V02_P04,requirement
W169,P05,W169_V01_P05,W169_V02_P05,policy
W169,P06,W169_V01_P06,W169_V02_P06,semantic
W169,P07,W169_V01_P07,W169_V02_P07,numeric
W169,P08,W169_V01_P08,W169_V02_P08,major_semantic
W169,P09,W169_V01_P09,W169_V02_P09,reordering
W169,P10,W169_V01_P10,W169_V02_P10,date_time
W169,P01,W169_V02_P01,W169_V03_P01,major_semantic
W169,P02,W169_V02_P02,W169_V03_P02,reordering
W169,P03,W169_V02_P03,W169_V03_P03,date_time
W169,P04,W169_V02_P04,W169_V03_P04,deletion
W169,P05,W169_V02_P05,W169_V03_P05,addition
W169,P06,W169_V02_P06,W169_V03_P06,requirement
W169,P07,W169_V02_P07,W169_V03_P07,policy
W169,P08,W169_V02_P08,W169_V03_P08,semantic
W169,P09,W169_V02_P09,W169_V03_P09,numeric
W169,P10,W169_V02_P10,W169_V03_P10,major_semantic
W169,P01,W169_V03_P01,W169_V04_P01,semantic
W169,P02,W169_V03_P02,W169_V04_P02,numeric
W169,P03,W169_V03_P03,W169_V04_P03,major_semantic
W169,P04,W169_V03_P04,W169_V04_P04,reordering
W169,P05,W169_V03_P05,W169_V04_P05,date_time
W169,P06,W169_V03_P06,W169_V04_P06,deletion
W169,P07,W169_V03_P07,W169_V04_P07,addition
W169,P08,W169_V03_P08,W169_V04_P08,requirement
W169,P09,W169_V03_P09,W169_V04_P09,policy
W169,P10,W169_V03_P10,W169_V04_P10,semantic
W169,P01,W169_V04_P01,W169_V05_P01,requirement
W169,P02,W169_V04_P02,W169_V05_P02,policy
W169,P03,W169_V04_P03,W169_V05_P03,semantic
W169,P04,W169_V04_P04,W169_V05_P04,numeric
W169,P05,W169_V04_P05,W169_V05_P05,major_semantic
W169,P06,W169_V04_P06,W169_V05_P06,reordering
W169,P07,W169_V04_P07,W169_V05_P07,date_time
W169,P08,W169_V04_P08,W169_V05_P08,deletion
W169,P09,W169_V04_P09,W169_V05_P09,addition
W169,P10,W169_V04_P10,W169_V05_P10,requirement
W169,P01,W169_V05_P01,W169_V06_P01,deletion
W169,P02,W169_V05_P02,W169_V06_P02,addition
W169,P03,W169_V05_P03,W169_V06_P03,requirement
W169,P04,W169_V05_P04,W169_V06_P04,policy
W169,P05,W169_V05_P05,W169_V06_P05,semantic
W169,P06,W169_V05_P06,W169_V06_P06,numeric
W169,P07,W169_V05_P07,W169_V06_P07,major_semantic
W169,P08,W169_V05_P08,W169_V06_P08,reordering
W169,P09,W169_V05_P09,W169_V06_P09,date_time
W169,P10,W169_V05_P10,W169_V06_P10,deletion
W169,P01,W169_V06_P01,W169_V07_P01,reordering
W169,P02,W169_V06_P02,W169_V07_P02,date_time
W169,P03,W169_V06_P03,W169_V07_P03,deletion
W169,P04,W169_V06_P04,W169_V07_P04,addition
W169,P05,W169_V06_P05,W169_V07_P05,requirement
W169,P06,W169_V06_P06,W169_V07_P06,policy
W169,P07,W169_V06_P07,W169_V07_P07,semantic
W169,P08,W169_V06_P08,W169_V07_P08,numeric
W169,P09,W169_V06_P09,W169_V07_P09,major_semantic
W169,P10,W169_V06_P10,W169_V07_P10,reordering
W169,P01,W169_V07_P01,W169_V08_P01,numeric
W169,P02,W169_V07_P02,W169_V08_P02,major_semantic
W169,P03,W169_V07_P03,W169_V08_P03,reordering
W169,P04,W169_V07_P04,W169_V08_P04,date_time
W169,P05,W169_V07_P05,W169_V08_P05,deletion
W169,P06,W169_V07_P06,W169_V08_P06,addition
W169,P07,W169_V07_P07,W169_V08_P07,requirement
W169,P08,W169_V07_P08,W169_V08_P08,policy
W169,P09,W169_V07_P09,W169_V08_P09,semantic
W169,P10,W169_V07_P10,W169_V08_P10,numeric
W169,P01,W169_V08_P01,W169_V09_P01,policy
W169,P02,W169_V08_P02,W169_V09_P02,semantic
W169,P03,W169_V08_P03,W169_V09_P03,numeric
W169,P04,W169_V08_P04,W169_V09_P04,major_semantic
W169,P05,W169_V08_P05,W169_V09_P05,reordering
W169,P06,W169_V08_P06,W169_V09_P06,date_time
W169,P07,W169_V08_P07,W169_V09_P07,deletion
W169,P08,W169_V08_P08,W169_V09_P08,addition
W169,P09,W169_V08_P09,W169_V09_P09,requirement
W169,P10,W169_V08_P10,W169_V09_P10,policy
W169,P01,W169_V09_P01,W169_V10_P01,addition
W169,P02,W169_V09_P02,W169_V10_P02,requirement
W169,P03,W169_V09_P03,W169_V10_P03,policy
W169,P04,W169_V09_P04,W169_V10_P04,semantic
W169,P05,W169_V09_P05,W169_V10_P05,numeric
W169,P06,W169_V09_P06,W169_V10_P06,major_semantic
W169,P07,W169_V09_P07,W169_V10_P07,reordering
W169,P08,W169_V09_P08,W169_V10_P08,date_time
W169,P09,W169_V09_P09,W169_V10_P09,deletion
W169,P10,W169_V09_P10,W169_V10_P10,addition
W170,P01,W170_V01_P01,W170_V02_P01,deletion
W170,P02,W170_V01_P02,W170_V02_P02,addition
W170,P03,W170_V01_P03,W170_V02_P03,requirement
W170,P04,W170_V01_P04,W170_V02_P04,policy
W170,P05,W170_V01_P05,W170_V02_P05,semantic
W170,P06,W170_V01_P06,W170_V02_P06,numeric
W170,P07,W170_V01_P07,W170_V02_P07,major_semantic
W170,P08,W170_V01_P08,W170_V02_P08,reordering
W170,P09,W170_V01_P09,W170_V02_P09,date_time
W170,P10,W170_V01_P10,W170_V02_P10,deletion
W170,P01,W170_V02_P01,W170_V03_P01,reordering
W170,P02,W170_V02_P02,W170_V03_P02,date_time
W170,P03,W170_V02_P03,W170_V03_P03,deletion
W170,P04,W170_V02_P04,W170_V03_P04,addition
W170,P05,W170_V02_P05,W170_V03_P05,requirement
W170,P06,W170_V02_P06,W170_V03_P06,policy
W170,P07,W170_V02_P07,W170_V03_P07,semantic
W170,P08,W170_V02_P08,W170_V03_P08,numeric
W170,P09,W170_V02_P09,W170_V03_P09,major_semantic
W170,P10,W170_V02_P10,W170_V03_P10,reordering
W170,P01,W170_V03_P01,W170_V04_P01,numeric
W170,P02,W170_V03_P02,W170_V04_P02,major_semantic
W170,P03,W170_V03_P03,W170_V04_P03,reordering
W170,P04,W170_V03_P04,W170_V04_P04,date_time
W170,P05,W170_V03_P05,W170_V04_P05,deletion
W170,P06,W170_V03_P06,W170_V04_P06,addition
W170,P07,W170_V03_P07,W170_V04_P07,requirement
W170,P08,W170_V03_P08,W170_V04_P08,policy
W170,P09,W170_V03_P09,W170_V04_P09,semantic
W170,P10,W170_V03_P10,W170_V04_P10,numeric
W170,P01,W170_V04_P01,W170_V05_P01,policy
W170,P02,W170_V04_P02,W170_V05_P02,semantic
W170,P03,W170_V04_P03,W170_V05_P03,numeric
W170,P04,W170_V04_P04,W170_V05_P04,major_semantic
W170,P05,W170_V04_P05,W170_V05_P05,reordering
W170,P06,W170_V04_P06,W170_V05_P06,date_time
W170,P07,W170_V04_P07,W170_V05_P07,deletion
W170,P08,W170_V04_P08,W170_V05_P08,addition
W170,P09,W170_V04_P09,W170_V05_P09,requirement
W170,P10,W170_V04_P10,W170_V05_P10,policy
W170,P01,W170_V05_P01,W170_V06_P01,addition
W170,P02,W170_V05_P02,W170_V06_P02,requirement
W170,P03,W170_V05_P03,W170_V06_P03,policy
W170,P04,W170_V05_P04,W170_V06_P04,semantic
W170,P05,W170_V05_P05,W170_V06_P05,numeric
W170,P06,W170_V05_P06,W170_V06_P06,major_semantic
W170,P07,W170_V05_P07,W170_V06_P07,reordering
W170,P08,W170_V05_P08,W170_V06_P08,date_time
W170,P09,W170_V05_P09,W170_V06_P09,deletion
W170,P10,W170_V05_P10,W170_V06_P10,addition
W170,P01,W170_V06_P01,W170_V07_P01,date_time
W170,P02,W170_V06_P02,W170_V07_P02,deletion
W170,P03,W170_V06_P03,W170_V07_P03,addition
W170,P04,W170_V06_P04,W170_V07_P04,requirement
W170,P05,W170_V06_P05,W170_V07_P05,policy
W170,P06,W170_V06_P06,W170_V07_P06,semantic
W170,P07,W170_V06_P07,W170_V07_P07,numeric
W170,P08,W170_V06_P08,W170_V07_P08,major_semantic
W170,P09,W170_V06_P09,W170_V07_P09,reordering
W170,P10,W170_V06_P10,W170_V07_P10,date_time
W170,P01,W170_V07_P01,W170_V08_P01,major_semantic
W170,P02,W170_V07_P02,W170_V08_P02,reordering
W170,P03,W170_V07_P03,W170_V08_P03,date_time
W170,P04,W170_V07_P04,W170_V08_P04,deletion
W170,P05,W170_V07_P05,W170_V08_P05,addition
W170,P06,W170_V07_P06,W170_V08_P06,requirement
W170,P07,W170_V07_P07,W170_V08_P07,policy
W170,P08,W170_V07_P08,W170_V08_P08,semantic
W170,P09,W170_V07_P09,W170_V08_P09,numeric
W170,P10,W170_V07_P10,W170_V08_P10,major_semantic
W170,P01,W170_V08_P01,W170_V09_P01,semantic
W170,P02,W170_V08_P02,W170_V09_P02,numeric
W170,P03,W170_V08_P03,W170_V09_P03,major_semantic
W170,P04,W170_V08_P04,W170_V09_P04,reordering
W170,P05,W170_V08_P05,W170_V09_P05,date_time
W170,P06,W170_V08_P06,W170_V09_P06,deletion
W170,P07,W170_V08_P07,W170_V09_P07,addition
W170,P08,W170_V08_P08,W170_V09_P08,requirement
W170,P09,W170_V08_P09,W170_V09_P09,policy
W170,P10,W170_V08_P10,W170_V09_P10,semantic
W170,P01,W170_V09_P01,W170_V10_P01,requirement
W170,P02,W170_V09_P02,W170_V10_P02,policy
W170,P03,W170_V09_P03,W170_V10_P03,semantic
W170,P04,W170_V09_P04,W170_V10_P04,numeric
W170,P05,W170_V09_P05,W170_V10_P05,major_semantic
W170,P06,W170_V09_P06,W170_V10_P06,reordering
W170,P07,W170_V09_P07,W170_V10_P07,date_time
W170,P08,W170_V09_P08,W170_V10_P08,deletion
W170,P09,W170_V09_P09,W170_V10_P09,addition
W170,P10,W170_V09_P10,W170_V10_P10,requirement
W171,P01,W171_V01_P01,W171_V02_P01,addition
W171,P02,W171_V01_P02,W171_V02_P02,requirement
W171,P03,W171_V01_P03,W171_V02_P03,policy
W171,P04,W171_V01_P04,W171_V02_P04,semantic
W171,P05,W171_V01_P05,W171_V02_P05,numeric
W171,P06,W171_V01_P06,W171_V02_P06,major_semantic
W171,P07,W171_V01_P07,W171_V02_P07,reordering
W171,P08,W171_V01_P08,W171_V02_P08,date_time
W171,P09,W171_V01_P09,W171_V02_P09,deletion
W171,P10,W171_V01_P10,W171_V02_P10,addition
W171,P01,W171_V02_P01,W171_V03_P01,date_time
W171,P02,W171_V02_P02,W171_V03_P02,deletion
W171,P03,W171_V02_P03,W171_V03_P03,addition
W171,P04,W171_V02_P04,W171_V03_P04,requirement
W171,P05,W171_V02_P05,W171_V03_P05,policy
W171,P06,W171_V02_P06,W171_V03_P06,semantic
W171,P07,W171_V02_P07,W171_V03_P07,numeric
W171,P08,W171_V02_P08,W171_V03_P08,major_semantic
W171,P09,W171_V02_P09,W171_V03_P09,reordering
W171,P10,W171_V02_P10,W171_V03_P10,date_time
W171,P01,W171_V03_P01,W171_V04_P01,major_semantic
W171,P02,W171_V03_P02,W171_V04_P02,reordering
W171,P03,W171_V03_P03,W171_V04_P03,date_time
W171,P04,W171_V03_P04,W171_V04_P04,deletion
W171,P05,W171_V03_P05,W171_V04_P05,addition
W171,P06,W171_V03_P06,W171_V04_P06,requirement
W171,P07,W171_V03_P07,W171_V04_P07,policy
W171,P08,W171_V03_P08,W171_V04_P08,semantic
W171,P09,W171_V03_P09,W171_V04_P09,numeric
W171,P10,W171_V03_P10,W171_V04_P10,major_semantic
W171,P01,W171_V04_P01,W171_V05_P01,semantic
W171,P02,W171_V04_P02,W171_V05_P02,numeric
W171,P03,W171_V04_P03,W171_V05_P03,major_semantic
W171,P04,W171_V04_P04,W171_V05_P04,reordering
W171,P05,W171_V04_P05,W171_V05_P05,date_time
W171,P06,W171_V04_P06,W171_V05_P06,deletion
W171,P07,W171_V04_P07,W171_V05_P07,addition
W171,P08,W171_V04_P08,W171_V05_P08,requirement
W171,P09,W171_V04_P09,W171_V05_P09,policy
W171,P10,W171_V04_P10,W171_V05_P10,semantic
W171,P01,W171_V05_P01,W171_V06_P01,requirement
W171,P02,W171_V05_P02,W171_V06_P02,policy
W171,P03,W171_V05_P03,W171_V06_P03,semantic
W171,P04,W171_V05_P04,W171_V06_P04,numeric
W171,P05,W171_V05_P05,W171_V06_P05,major_semantic
W171,P06,W171_V05_P06,W171_V06_P06,reordering
W171,P07,W171_V05_P07,W171_V06_P07,date_time
W171,P08,W171_V05_P08,W171_V06_P08,deletion
W171,P09,W171_V05_P09,W171_V06_P09,addition
W171,P10,W171_V05_P10,W171_V06_P10,requirement
W171,P01,W171_V06_P01,W171_V07_P01,deletion
W171,P02,W171_V06_P02,W171_V07_P02,addition
W171,P03,W171_V06_P03,W171_V07_P03,requirement
W171,P04,W171_V06_P04,W171_V07_P04,policy
W171,P05,W171_V06_P05,W171_V07_P05,semantic
W171,P06,W171_V06_P06,W171_V07_P06,numeric
W171,P07,W171_V06_P07,W171_V07_P07,major_semantic
W171,P08,W171_V06_P08,W171_V07_P08,reordering
W171,P09,W171_V06_P09,W171_V07_P09,date_time
W171,P10,W171_V06_P10,W171_V07_P10,deletion
W171,P01,W171_V07_P01,W171_V08_P01,reordering
W171,P02,W171_V07_P02,W171_V08_P02,date_time
W171,P03,W171_V07_P03,W171_V08_P03,deletion
W171,P04,W171_V07_P04,W171_V08_P04,addition
W171,P05,W171_V07_P05,W171_V08_P05,requirement
W171,P06,W171_V07_P06,W171_V08_P06,policy
W171,P07,W171_V07_P07,W171_V08_P07,semantic
W171,P08,W171_V07_P08,W171_V08_P08,numeric
W171,P09,W171_V07_P09,W171_V08_P09,major_semantic
W171,P10,W171_V07_P10,W171_V08_P10,reordering
W171,P01,W171_V08_P01,W171_V09_P01,numeric
W171,P02,W171_V08_P02,W171_V09_P02,major_semantic
W171,P03,W171_V08_P03,W171_V09_P03,reordering
W171,P04,W171_V08_P04,W171_V09_P04,date_time
W171,P05,W171_V08_P05,W171_V09_P05,deletion
W171,P06,W171_V08_P06,W171_V09_P06,addition
W171,P07,W171_V08_P07,W171_V09_P07,requirement
W171,P08,W171_V08_P08,W171_V09_P08,policy
W171,P09,W171_V08_P09,W171_V09_P09,semantic
W171,P10,W171_V08_P10,W171_V09_P10,numeric
W171,P01,W171_V09_P01,W171_V10_P01,policy
W171,P02,W171_V09_P02,W171_V10_P02,semantic
W171,P03,W171_V09_P03,W171_V10_P03,numeric
W171,P04,W171_V09_P04,W171_V10_P04,major_semantic
W171,P05,W171_V09_P05,W171_V10_P05,reordering
W171,P06,W171_V09_P06,W171_V10_P06,date_time
W171,P07,W171_V09_P07,W171_V10_P07,deletion
W171,P08,W171_V09_P08,W171_V10_P08,addition
W171,P09,W171_V09_P09,W171_V10_P09,requirement
W171,P10,W171_V09_P10,W171_V10_P10,policy
W172,P01,W172_V01_P01,W172_V02_P01,requirement
W172,P02,W172_V01_P02,W172_V02_P02,policy
W172,P03,W172_V01_P03,W172_V02_P03,semantic
W172,P04,W172_V01_P04,W172_V02_P04,numeric
W172,P05,W172_V01_P05,W172_V02_P05,major_semantic
W172,P06,W172_V01_P06,W172_V02_P06,reordering
W172,P07,W172_V01_P07,W172_V02_P07,date_time
W172,P08,W172_V01_P08,W172_V02_P08,deletion
W172,P09,W172_V01_P09,W172_V02_P09,addition
W172,P10,W172_V01_P10,W172_V02_P10,requirement
W172,P01,W172_V02_P01,W172_V03_P01,deletion
W172,P02,W172_V02_P02,W172_V03_P02,addition
W172,P03,W172_V02_P03,W172_V03_P03,requirement
